  0.302011E-01  0.898488E+05  0.567127E+05  0.827076E+03  0.668830E+03  0.000000E+00  0.844489E+05  0.844489E+05  0.844789E+05 -0.245833E+00  0.835702E+05  0.763483E+05  0.478054E+03
  0.333473E-01  0.823274E+05  0.484283E+05  0.537006E+03  0.498448E+03  0.000000E+00  0.768031E+05  0.768031E+05  0.768236E+05 -0.223540E+00  0.760597E+05  0.688933E+05  0.429622E+03
  0.368212E-01  0.750616E+05  0.416879E+05  0.286774E+03  0.370651E+03  0.000000E+00  0.696229E+05  0.696229E+05  0.696355E+05 -0.202601E+00  0.689682E+05  0.621833E+05  0.368374E+03
  0.406571E-01  0.682217E+05  0.368750E+05  0.377331E+03  0.275964E+03  0.000000E+00  0.631133E+05  0.631133E+05  0.631266E+05 -0.183634E+00  0.624874E+05  0.564393E+05  0.297390E+03
  0.447228E-01  0.621677E+05  0.341884E+05  0.209505E+03  0.208975E+03  0.000000E+00  0.576081E+05  0.576081E+05  0.576163E+05 -0.167594E+00  0.569504E+05  0.519156E+05  0.225061E+03
  0.487885E-01  0.571999E+05  0.332677E+05  0.163657E+03  0.163240E+03  0.000000E+00  0.532999E+05  0.532999E+05  0.533063E+05 -0.155045E+00  0.525834E+05  0.486461E+05  0.161336E+03
  0.528542E-01  0.530542E+05  0.332499E+05  0.131069E+03  0.130732E+03  0.000000E+00  0.498268E+05  0.498268E+05  0.498320E+05 -0.144931E+00  0.490396E+05  0.461313E+05  0.110001E+03
  0.569199E-01  0.495298E+05  0.334192E+05  0.106921E+03  0.106644E+03  0.000000E+00  0.469044E+05  0.469044E+05  0.469086E+05 -0.136423E+00  0.460594E+05  0.439916E+05  0.726281E+02
  0.609856E-01  0.464375E+05  0.332222E+05  0.882621E+02  0.880321E+02  0.000000E+00  0.442839E+05  0.442839E+05  0.442873E+05 -0.128795E+00  0.434138E+05  0.419239E+05  0.488389E+02
  0.650513E-01  0.436366E+05  0.323372E+05  0.733511E+02  0.731594E+02  0.000000E+00  0.417952E+05  0.417952E+05  0.417981E+05 -0.121553E+00  0.409401E+05  0.397432E+05  0.367824E+02
  0.691171E-01  0.410253E+05  0.306648E+05  0.611530E+02  0.609933E+02  0.000000E+00  0.393369E+05  0.393369E+05  0.393393E+05 -0.114401E+00  0.385338E+05  0.373700E+05  0.336619E+02
  0.731828E-01  0.385479E+05  0.283061E+05  0.510521E+02  0.509194E+02  0.000000E+00  0.368788E+05  0.368788E+05  0.368808E+05 -0.107250E+00  0.361556E+05  0.348274E+05  0.362814E+02
  0.772485E-01  0.361876E+05  0.255056E+05  0.426691E+02  0.425589E+02  0.000000E+00  0.344468E+05  0.344468E+05  0.344485E+05 -0.100176E+00  0.338198E+05  0.322141E+05  0.415526E+02
  0.813142E-01  0.339549E+05  0.225788E+05  0.357494E+02  0.356578E+02  0.000000E+00  0.321010E+05  0.321010E+05  0.321024E+05 -0.933526E-01  0.315734E+05  0.296660E+05  0.468951E+02
  0.853799E-01  0.318714E+05  0.198380E+05  0.300962E+02  0.300198E+02  0.000000E+00  0.299104E+05  0.299104E+05  0.299116E+05 -0.869811E-01  0.294721E+05  0.273161E+05  0.504839E+02
  0.904429E-01  0.295252E+05  0.170623E+05  0.245645E+02  0.245026E+02  0.000000E+00  0.274942E+05  0.274942E+05  0.274952E+05 -0.799538E-01  0.271375E+05  0.248266E+05  0.510793E+02
  0.955060E-01  0.274935E+05  0.152484E+05  0.204026E+02  0.203513E+02  0.000000E+00  0.254980E+05  0.254980E+05  0.254988E+05 -0.741476E-01  0.251829E+05  0.229273E+05  0.472129E+02
  0.100569E+00  0.257812E+05  0.144077E+05  0.172888E+02  0.172452E+02  0.000000E+00  0.239277E+05  0.239277E+05  0.239284E+05 -0.695806E-01  0.236187E+05  0.216070E+05  0.399904E+02
  0.105632E+00  0.243460E+05  0.143110E+05  0.149244E+02  0.148864E+02  0.000000E+00  0.227107E+05  0.227107E+05  0.227113E+05 -0.660407E-01  0.223830E+05  0.207326E+05  0.312340E+02
  0.110695E+00  0.231188E+05  0.145947E+05  0.130611E+02  0.130276E+02  0.000000E+00  0.217296E+05  0.217296E+05  0.217302E+05 -0.631872E-01  0.213725E+05  0.201086E+05  0.228247E+02
  0.115758E+00  0.220269E+05  0.148830E+05  0.115153E+02  0.114856E+02  0.000000E+00  0.208627E+05  0.208627E+05  0.208632E+05 -0.606657E-01  0.204799E+05  0.195420E+05  0.161968E+02
  0.120821E+00  0.210062E+05  0.148832E+05  0.101666E+02  0.101402E+02  0.000000E+00  0.200084E+05  0.200084E+05  0.200088E+05 -0.581810E-01  0.196151E+05  0.188854E+05  0.120743E+02
