  0.938730E-05  0.198694E+08  0.198694E+08  0.264809E+08  0.264809E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198773E+08 -0.469703E+00  0.103049E+08  0.103049E+08  0.531782E-02
  0.953513E-05  0.198694E+08  0.198694E+08  0.264806E+08  0.264806E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198773E+08 -0.469703E+00  0.103049E+08  0.103049E+08  0.540156E-02
  0.968529E-05  0.198694E+08  0.198694E+08  0.264802E+08  0.264802E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198773E+08 -0.469703E+00  0.103049E+08  0.103049E+08  0.548662E-02
  0.983781E-05  0.198694E+08  0.198694E+08  0.264798E+08  0.264798E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198772E+08 -0.469703E+00  0.103049E+08  0.103049E+08  0.557302E-02
  0.999273E-05  0.198694E+08  0.198694E+08  0.264794E+08  0.264794E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198772E+08 -0.469702E+00  0.103049E+08  0.103049E+08  0.566078E-02
  0.101501E-04  0.198694E+08  0.198694E+08  0.264790E+08  0.264790E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198772E+08 -0.469702E+00  0.103049E+08  0.103049E+08  0.574992E-02
  0.103099E-04  0.198694E+08  0.198694E+08  0.264785E+08  0.264785E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198772E+08 -0.469702E+00  0.103049E+08  0.103049E+08  0.584046E-02
  0.104723E-04  0.198694E+08  0.198694E+08  0.264781E+08  0.264781E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198772E+08 -0.469702E+00  0.103049E+08  0.103049E+08  0.593243E-02
  0.106372E-04  0.198694E+08  0.198694E+08  0.264776E+08  0.264776E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198772E+08 -0.469702E+00  0.103049E+08  0.103049E+08  0.602585E-02
  0.108047E-04  0.198694E+08  0.198694E+08  0.264772E+08  0.264771E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198772E+08 -0.469702E+00  0.103049E+08  0.103049E+08  0.612074E-02
  0.109749E-04  0.198694E+08  0.198694E+08  0.264767E+08  0.264766E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198772E+08 -0.469702E+00  0.103049E+08  0.103049E+08  0.621712E-02
  0.111477E-04  0.198694E+08  0.198694E+08  0.264762E+08  0.264761E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198772E+08 -0.469702E+00  0.103049E+08  0.103049E+08  0.631502E-02
